id,item,conditions,read_time,image_error,slider_value,leftright_trial,list
62404d78ef30e,24,brdc,[7667],False,99,1right,5
62404d78ef30e,29,fbrdf,[16177],False,0,1left,5
62404d78ef30e,28,ferdc,[12010],False,2,1left,5
62404d78ef30e,20,erdf,[12721],False,-1,1right,5
62404d78ef30e,21,erdc,[6872],False,99,1right,5
62404d78ef30e,16,zrdc,[6635],False,2,1left,5
62404d78ef30e,19,brcf,[10906],False,100,1right,5
62404d78ef30e,38,fzrdf,[13676],False,99,1left,5
62404d78ef30e,18,erdf,[9904],False,-1,1right,5
62404d78ef30e,14,brcf,[9922],False,1,1right,5
62404d78ef30e,31,fercf,[5848],False,99,1right,5
62404d78ef30e,32,fbrcf,[6286],False,1,1left,5
62404d78ef30e,25,zrcf,[10799],False,1,1left,5
62404d78ef30e,38,ferdf,[29747],False,2,1right,5
62404d78ef30e,33,ferdc,[8138],False,2,1left,5
62404d78ef30e,3,ercf,[6235],False,2,1left,5
62404d78ef30e,34,ferdc,[5769],False,2,1left,5
62404d78ef30e,4,zrdf,[11203],False,96,1right,5
62404d78ef30e,30,fbrdf,[5143],False,98,1right,5
62404d78ef30e,34,fzrdc,[6896],False,1,1right,5
62404d78ef30e,11,brcf,[7016],False,99,1right,5
62404d78ef30e,19,ercf,[7747],False,2,1left,5
62404d78ef30e,30,fercf,[7684],False,98,1left,5
62404d78ef30e,37,fbrdf,[10354],False,-1,1left,5
62404d78ef30e,15,erdf,[4107],False,1,1left,5
62404d78ef30e,30,ferdc,[4902],False,1,1left,5
62404d78ef30e,32,fbrdc,[11353],False,98,1right,5
62404d78ef30e,36,ferdc,[4639],False,2,1left,5
62404d78ef30e,33,fbrdc,[7454],False,97,1right,5
62404d78ef30e,33,fzrdc,[3809],False,97,1left,5
62404d78ef30e,38,fzrdc,[7894],False,99,1left,5
62404d78ef30e,32,fercf,[4134],False,0,1right,5
62404d78ef30e,24,erdc,[6404],False,99,1left,5
62404d78ef30e,37,fbrcf,[10589],False,-1,1right,5
62404d78ef30e,28,ferdf,[13455],False,98,1right,5
62404d78ef30e,38,fbrdc,[9439],False,-1,1left,5
62404d78ef30e,35,fzrdc,[4216],False,99,1left,5
62404d78ef30e,28,fbrcf,[5992],False,3,1left,5
62404d78ef30e,36,fzrcf,[10730],False,3,1right,5
62404d78ef30e,31,fzrdc,[6143],False,1,1right,5
62404d78ef30e,37,fzrdf,[11866],False,98,1left,5
62404d78ef30e,35,fzrdf,[4963],False,2,1right,5
62404d78ef30e,21,zrdc,[6818],False,2,1left,5
62404d78ef30e,1,brdf,[8503],False,1,1left,5
62404d78ef30e,6,brcf,[6000],False,2,1left,5
62404d78ef30e,35,ferdc,[9678],False,3,1left,5
62404d78ef30e,28,fbrdf,[14319],False,-1,1left,5
62404d78ef30e,37,fbrdc,[9701],False,-1,1right,5
62404d78ef30e,9,zrcf,[15479],False,97,1left,5
62404d78ef30e,23,erdf,[6467],False,97,1right,5
62404d78ef30e,10,erdc,[13598],False,2,1left,5
62404d78ef30e,34,ferdf,[9186],False,1,1left,5
62404d78ef30e,17,brcf,[18114],False,2,1left,5
62404d78ef30e,4,brdf,[7683],False,99,1right,5
62404d78ef30e,31,ferdc,[50986],False,98,1right,5
62404d78ef30e,35,fercf,[6163],False,99,1right,5
62404d78ef30e,30,fzrdf,[5648],False,1,1right,5
62404d78ef30e,11,zrcf,[8601],False,97,1right,5
62404d78ef30e,36,fzrdf,[4837],False,97,1left,5
62404d78ef30e,31,fbrcf,[8089],False,97,1right,5
62404d78ef30e,3,zrcf,[8078],False,97,1right,5
62404d78ef30e,30,fbrdc,[6704],False,99,1right,5
62404d78ef30e,35,fzrcf,[6463],False,99,1left,5
62404d78ef30e,12,erdf,[4322],False,97,1left,5
62404d78ef30e,26,zrdf,[12486],False,0,1left,5
62404d78ef30e,14,ercf,[7100],False,1,1left,5
62404d78ef30e,29,fbrcf,[5778],False,4,1left,5
62404d78ef30e,33,fzrcf,[8176],False,98,1left,5
62404d78ef30e,33,fbrdf,[6820],False,96,1right,5
62404d78ef30e,28,fercf,[5699],False,5,1left,5
62404d78ef30e,29,fercf,[5434],False,98,1right,5
62404d78ef30e,23,brdf,[4461],False,1,1left,5
62404d78ef30e,14,zrcf,[5714],False,1,1left,5
62404d78ef30e,38,fbrcf,[8930],False,-1,1left,5
62404d78ef30e,29,fzrdc,[3621],False,1,1right,5
62404d78ef30e,25,ercf,[6552],False,2,1left,5
62404d78ef30e,5,zrdc,[7879],False,1,1left,5
62404d78ef30e,8,brdc,[7620],False,99,1right,5
62404d78ef30e,29,ferdf,[7590],False,2,1left,5
62404d78ef30e,31,fzrdf,[6661],False,96,1left,5
62404d78ef30e,13,zrdc,[6166],False,2,1left,5
62404d78ef30e,24,zrdc,[8282],False,3,1left,5
62404d78ef30e,6,ercf,[8353],False,1,1left,5
62404d78ef30e,29,fzrdf,[4305],False,0,1right,5
62404d78ef30e,31,fbrdc,[5493],False,98,1right,5
62404d78ef30e,33,fercf,[8513],False,3,1left,5
62404d78ef30e,34,fbrcf,[10726],False,-1,1left,5
62404d78ef30e,7,erdf,[6740],False,98,1right,5
62404d78ef30e,32,fbrdf,[11945],False,2,1left,5
62404d78ef30e,16,erdc,[6373],False,4,1left,5
62404d78ef30e,28,fzrcf,[4457],False,0,1right,5
62404d78ef30e,3,brcf,[3772],False,1,1left,5
62404d78ef30e,17,zrcf,[13163],False,97,1right,5
62404d78ef30e,37,fzrdc,[3645],False,0,1right,5
62404d78ef30e,7,zrdf,[7663],False,1,1left,5
62404d78ef30e,23,zrdf,[10991],False,3,1left,5
62404d78ef30e,31,ferdf,[7622],False,3,1left,5
62404d78ef30e,29,ferdc,[7363],False,98,1right,5
62404d78ef30e,22,brcf,[11766],False,1,1left,5
62404d78ef30e,20,brdf,[9673],False,1,1left,5
62404d78ef30e,26,erdf,[6527],False,98,1right,5
62404d78ef30e,22,ercf,[9298],False,3,1left,5
62404d78ef30e,25,brcf,[5922],False,3,1left,5
62404d78ef30e,35,ferdf,[6937],False,98,1right,5
62404d78ef30e,34,fzrdf,[7902],False,5,1right,5
62404d78ef30e,32,ferdc,[8492],False,-1,1right,5
62404d78ef30e,8,erdc,[6257],False,99,1right,5
62404d78ef30e,2,brdc,[9732],False,99,1right,5
62404d78ef30e,36,fbrdc,[9309],False,-1,1right,5
62404d78ef30e,37,ferdf,[6587],False,1,1left,5
62404d78ef30e,27,erdc,[4310],False,1,1left,5
62404d78ef30e,9,brcf,[12054],False,2,1right,5
62404d78ef30e,5,brdc,[9733],False,-1,1right,5
62404d78ef30e,31,fzrcf,[10329],False,98,1left,5
62404d78ef30e,37,fzrcf,[6891],False,98,1left,5
62404d78ef30e,36,fbrcf,[8407],False,-1,1left,5
62404d78ef30e,36,fbrdf,[9185],False,-1,1right,5
62404d78ef30e,31,fbrdf,[7896],False,2,1left,5
62404d78ef30e,32,ferdf,[6656],False,100,1right,5
62404d78ef30e,15,brdf,[6903],False,2,1left,5
62408b8870553,38,fbrdf,[6032],False,99,1right,4
62408b8870553,34,fzrdf,[5924],False,97,1left,4
62408b8870553,29,fzrdc,[4556],False,2,1right,4
62408b8870553,12,zrdc,[5128],False,99,1left,4
62408b8870553,32,fbrdc,[7366],False,0,1left,4
62408b8870553,26,brdc,[7622],False,2,1left,4
62408b8870553,28,fzrdf,[8148],False,1,1right,4
62408b8870553,4,brdc,[5672],False,1,1left,4
62408b8870553,37,ferdc,[4656],False,1,1left,4
62408b8870553,32,fzrdf,[9906],False,98,1left,4
62408b8870553,32,fbrdf,[5835],False,2,1left,4
62408b8870553,29,fzrdf,[3627],False,2,1right,4
62408b8870553,34,fbrdf,[15017],False,-1,1right,4
62408b8870553,29,ferdf,[4996],False,2,1left,4
62408b8870553,30,fzrdc,[2337],False,2,1right,4
62408b8870553,4,erdc,[9644],False,98,1right,4
62408b8870553,33,fzrdc,[4489],False,2,1right,4
62408b8870553,29,fercf,[3740],False,98,1right,4
62408b8870553,36,ferdf,[4664],False,1,1left,4
62408b8870553,37,fercf,[2230],False,1,1left,4
62408b8870553,25,erdf,[6279],False,98,1right,4
62408b8870553,21,ercf,[3940],False,2,1left,4
62408b8870553,22,erdf,[29816],False,2,1left,4
62408b8870553,15,erdc,[11041],False,78,1right,4
62408b8870553,31,fbrdf,[7696],False,2,1left,4
62408b8870553,28,fzrdc,[2499],False,2,1right,4
62408b8870553,34,ferdf,[3516],False,3,1left,4
62408b8870553,28,fercf,[4805],False,80,1left,4
62408b8870553,38,ferdc,[4865],False,1,1left,4
62408b8870553,30,fbrdc,[5168],False,98,1right,4
62408b8870553,30,fzrdf,[5084],False,2,1right,4
62408b8870553,28,fbrcf,[5689],False,2,1left,4
62408b8870553,38,fbrdc,[2955],False,2,1right,4
62408b8870553,14,erdf,[15561],False,-1,1right,4
62408b8870553,37,fbrdc,[10953],False,-1,1left,4
62408b8870553,35,fzrcf,[5643],False,98,1left,4
62408b8870553,30,fzrcf,[9520],False,98,1left,4
62408b8870553,17,zrdf,[7306],False,59,1left,4
62408b8870553,1,brdc,[7799],False,50,1right,4
62408b8870553,36,fercf,[4347],False,98,1right,4
62408b8870553,19,zrdf,[12368],False,53,1right,4
62408b8870553,16,ercf,[7117],False,2,1left,4
62408b8870553,12,brdc,[8910],False,50,1left,4
62408b8870553,31,fbrcf,[4015],False,98,1right,4
62408b8870553,6,brdf,[5176],False,50,1right,4
62408b8870553,32,ferdf,[6913],False,97,1right,4
62408b8870553,10,zrcf,[13587],False,97,1left,4
62408b8870553,27,brcf,[4971],False,50,1left,4
62408b8870553,33,ferdc,[4372],False,2,1left,4
62408b8870553,24,brcf,[5854],False,50,1right,4
62408b8870553,32,fzrdc,[24663],False,75,1left,4
62408b8870553,17,erdf,[10864],False,50,1left,4
62408b8870553,20,zrdc,[4584],False,34,1left,4
62408b8870553,31,fbrdc,[7124],False,98,1right,4
62408b8870553,8,zrcf,[6916],False,27,1left,4
62408b8870553,2,zrcf,[9278],False,21,1right,4
62408b8870553,28,ferdc,[8804],False,76,1left,4
62408b8870553,2,brcf,[7956],False,50,1right,4
62408b8870553,11,erdf,[7542],False,2,1left,4
62408b8870553,34,fbrcf,[4065],False,1,1right,4
62408b8870553,29,fbrdf,[4542],False,98,1right,4
62408b8870553,37,fbrdf,[5260],False,-1,1left,4
62408b8870553,18,erdc,[4910],False,50,1left,4
62408b8870553,23,brdc,[16171],False,71,1right,4
62408b8870553,13,ercf,[6211],False,50,1left,4
62408b8870553,36,fbrdf,[5309],False,-1,1right,4
62408b8870553,34,fzrcf,[10071],False,97,1left,4
62408b8870553,16,brcf,[10508],False,83,1right,4
62408b8870553,17,brdf,[5557],False,50,1right,4
62408b8870553,35,ferdf,[6047],False,96,1right,4
62408b8870553,24,zrcf,[9407],False,50,1left,4
62408b8870553,7,erdc,[12014],False,50,1left,4
62408b8870553,23,erdc,[4497],False,2,1left,4
62408b8870553,35,fzrdf,[4047],False,99,1left,4
62408b8870553,38,fbrcf,[5019],False,-1,1left,4
62408b8870553,28,fzrcf,[8076],False,41,1right,4
62408b8870553,32,fercf,[5921],False,86,1left,4
62408b8870553,3,zrdf,[8275],False,37,1right,4
62408b8870553,29,fbrcf,[5436],False,3,1left,4
62408b8870553,36,fzrdc,[3946],False,98,1left,4
62408b8870553,32,fbrcf,[6454],False,99,1right,4
62408b8870553,6,zrdf,[4398],False,50,1right,4
62408b8870553,2,ercf,[5691],False,4,1right,4
62408b8870553,14,zrdf,[13142],False,50,1left,4
62408b8870553,25,brdf,[9299],False,91,1right,4
62408b8870553,33,fercf,[4075],False,99,1right,4
62408b8870553,22,brdf,[5078],False,50,1left,4
62408b8870553,31,ferdf,[5651],False,98,1right,4
62408b8870553,5,zrcf,[5977],False,50,1left,4
62408b8870553,38,fzrdf,[9514],False,1,1right,4
62408b8870553,15,brdc,[4003],False,50,1left,4
62408b8870553,8,brcf,[5570],False,78,1left,4
62408b8870553,30,fbrcf,[3424],False,98,1right,4
62408b8870553,28,fbrdc,[6637],False,98,1right,4
62408b8870553,38,ferdf,[4144],False,0,1left,4
62408b8870553,33,fzrcf,[5410],False,28,1right,4
62408b8870553,27,zrcf,[5305],False,50,1left,4
62408b8870553,14,brdf,[14299],False,33,1left,4
62408b8870553,29,ferdc,[6747],False,-1,1right,4
62408b8870553,34,fzrdc,[4712],False,1,1right,4
62408b8870553,25,zrdf,[15152],False,61,1left,4
62408b8870553,7,brdc,[5925],False,75,1right,4
62408b8870553,33,fbrcf,[28784],False,2,1left,4
62408b8870553,35,fbrcf,[4605],False,-1,1right,4
62408b8870553,26,zrdc,[3744],False,50,1right,4
62408b8870553,11,brdf,[4156],False,50,1left,4
62408b8870553,1,zrdc,[4015],False,14,1right,4
62408b8870553,37,fzrcf,[3421],False,0,1right,4
62408b8870553,31,fzrdc,[4255],False,21,1right,4
62408b8870553,13,zrcf,[5438],False,14,1right,4
62408b8870553,16,zrcf,[13254],False,90,1left,4
62408b8870553,36,fzrcf,[3673],False,98,1left,4
62408b8870553,8,ercf,[5091],False,95,1right,4
62408b8870553,32,fzrcf,[5697],False,18,1right,4
62408b8870553,24,ercf,[4198],False,87,1right,4
62408b8870553,18,zrdc,[5710],False,85,1left,4
62408b8870553,35,ferdc,[5602],False,2,1left,4
62408b8870553,36,fbrdc,[4167],False,99,1left,4
62408b8870553,31,ferdc,[11142],False,2,1left,4
62408b8870553,34,fercf,[3581],False,98,1right,4
62408b8870553,37,fzrdf,[6742],False,1,1right,4
62408b8870553,4,zrdc,[4921],False,76,1left,4
62408b8870553,38,fzrcf,[5428],False,-1,1left,4
62408b8870553,12,erdc,[6849],False,81,1right,4
62408b8870553,31,fercf,[4142],False,98,1right,4
62408b8870553,36,fzrdf,[3472],False,98,1left,4
62408b8870553,1,erdc,[8127],False,67,1right,4
62408b8870553,18,brdc,[6729],False,15,1right,4
62408b8870553,27,ercf,[14682],False,70,1right,4
62408b8870553,38,fercf,[3843],False,99,1right,4
62408b8870553,11,zrdf,[4562],False,81,1left,4
62408b8870553,9,erdf,[8891],False,-1,1right,4
62408b8870553,35,fzrdc,[3539],False,0,1right,4
62408b8870553,10,ercf,[4146],False,13,1left,4
62408b8870553,19,erdf,[6172],False,11,1left,4
62408b8870553,37,fbrcf,[6836],False,-1,1right,4
62408b8870553,5,ercf,[7175],False,81,1right,4
62408b8870553,9,zrdf,[10333],False,87,1left,4
62408b8870553,33,fzrdf,[5253],False,87,1left,4
62408b8870553,36,fbrcf,[7016],False,-1,1left,4
62408b8870553,30,fbrdf,[3655],False,98,1right,4
62408b8870553,21,zrcf,[11560],False,90,1left,4
62408b8870553,13,brcf,[9907],False,11,1right,4
62408b8870553,33,fbrdc,[6010],False,98,1right,4
62408b8870553,30,ferdc,[5898],False,-1,1right,4
62408b8870553,28,ferdf,[9670],False,84,1left,4
62408b8870553,23,zrdc,[6530],False,92,1left,4
62408b8870553,34,fbrdc,[4240],False,-1,1left,4
62408b8870553,35,fbrdc,[5232],False,-1,1right,4
62408b8870553,29,fbrdc,[4602],False,98,1right,4
62408b8870553,5,brcf,[8192],False,50,1left,4
62408b8870553,26,erdc,[6286],False,9,1left,4
62408b8870553,31,fzrdf,[7921],False,10,1right,4
62408b8870553,15,zrdc,[7212],False,50,1right,4
62408b8870553,30,ferdf,[6983],False,87,1left,4
62408b8870553,33,ferdf,[4598],False,0,1left,4
62408b8870553,3,erdf,[7179],False,32,1left,4
62408b8870553,6,erdf,[4898],False,22,1left,4
62408b8870553,30,fercf,[4628],False,17,1right,4
62408b8870553,28,fbrdf,[4159],False,1,1left,4
62408b8870553,10,brcf,[11047],False,50,1left,4
62408b8870553,32,ferdc,[9673],False,2,1left,4
62408b8870553,35,fbrdf,[8507],False,-1,1right,4
62408b8870553,3,brdf,[4929],False,50,1left,4
62408b8870553,37,ferdf,[3894],False,99,1right,4
62408b8870553,31,fzrcf,[4792],False,18,1right,4
62408b8870553,35,fercf,[3780],False,98,1right,4
62408b8870553,19,brdf,[13838],False,21,1left,4
62408b8870553,29,fzrcf,[4104],False,7,1right,4
62408b8870553,38,fzrdc,[4581],False,99,1left,4
62408b8870553,33,fbrdf,[4954],False,1,1left,4
62408b8870553,37,fzrdc,[3228],False,1,1right,4
62408b8870553,20,erdc,[7836],False,81,1right,4
62408b8870553,36,ferdc,[5052],False,98,1right,4
62408b8870553,22,zrdf,[6368],False,11,1right,4
62408b8870553,20,brdc,[7606],False,89,1right,4
62408b8870553,34,ferdc,[4953],False,99,1right,4
62408b8870553,7,zrdc,[11577],False,17,1right,4
62408b8870553,9,brdf,[6732],False,89,1right,4
62408b8870553,21,brcf,[7984],False,72,1left,4
62408e90eaa0f,29,ferdc,[10539],False,2,1left,6
62408e90eaa0f,27,zrdf,[7094],False,1,1left,6
62408e90eaa0f,35,fbrdc,[6850],False,96,1right,6
62408e90eaa0f,35,fercf,[4710],False,4,1left,6
62408e90eaa0f,30,fzrcf,[8839],False,7,1right,6
62408e90eaa0f,31,fzrdf,[4334],False,2,1right,6
62408e90eaa0f,30,fercf,[8427],False,2,1right,6
62408e90eaa0f,37,fzrdc,[4339],False,2,1right,6
62408e90eaa0f,22,brdc,[8055],False,1,1left,6
62408e90eaa0f,24,brdf,[5444],False,99,1right,6
62408e90eaa0f,29,fbrcf,[9452],False,4,1left,6
62408e90eaa0f,16,zrdf,[5410],False,98,1right,6
62408e90eaa0f,34,fbrcf,[12739],False,2,1right,6
62408e90eaa0f,16,erdf,[6725],False,3,1left,6
62408e90eaa0f,31,fercf,[5163],False,3,1left,6
62408e90eaa0f,36,ferdf,[3949],False,98,1left,6
62408e90eaa0f,13,erdf,[7440],False,3,1left,6
62408e90eaa0f,26,zrcf,[10247],False,96,1right,6
62408e90eaa0f,32,ferdc,[5095],False,1,1right,6
62408e90eaa0f,6,brdc,[8435],False,97,1right,6
62408e90eaa0f,5,zrdf,[3788],False,99,1right,6
62408e90eaa0f,26,ercf,[17297],False,99,1right,6
62408e90eaa0f,15,zrcf,[6804],False,2,1left,6
62408e90eaa0f,23,brcf,[7179],False,0,1right,6
62408e90eaa0f,33,ferdf,[6485],False,97,1right,6
62408e90eaa0f,36,fbrdc,[7647],False,-1,1left,6
62408e90eaa0f,14,zrdc,[4828],False,98,1right,6
62408e90eaa0f,11,brdc,[10800],False,96,1right,6
62408e90eaa0f,19,erdc,[6263],False,99,1right,6
62408e90eaa0f,30,fzrdf,[9054],False,0,1right,6
62408e90eaa0f,37,fbrcf,[7476],False,-1,1right,6
62408e90eaa0f,11,erdc,[7797],False,98,1left,6
62408e90eaa0f,6,zrdc,[4709],False,0,1left,6
62408e90eaa0f,28,fzrdc,[7928],False,100,1left,6
62408e90eaa0f,14,erdc,[5574],False,0,1left,6
62408e90eaa0f,15,ercf,[7144],False,100,1left,6
62408e90eaa0f,33,fercf,[5452],False,0,1left,6
62408e90eaa0f,9,erdc,[7962],False,-1,1left,6
62408e90eaa0f,30,fbrdf,[10888],False,-1,1right,6
62408e90eaa0f,29,fbrdf,[3277],False,0,1left,6
62408e90eaa0f,12,brcf,[6192],False,0,1right,6
62408e90eaa0f,17,zrdc,[3009],False,0,1right,6
62408e90eaa0f,1,brcf,[8232],False,0,1right,6
62408e90eaa0f,7,brcf,[9763],False,100,1right,6
62408e90eaa0f,35,ferdc,[4875],False,100,1right,6
62408e90eaa0f,20,ercf,[5436],False,100,1left,6
62408e90eaa0f,28,fercf,[3876],False,0,1right,6
62408e90eaa0f,24,erdf,[4825],False,-1,1left,6
62408e90eaa0f,34,fzrcf,[3901],False,0,1right,6
62408e90eaa0f,7,zrcf,[6188],False,100,1left,6
62408e90eaa0f,37,ferdf,[4583],False,0,1left,6
62408e90eaa0f,31,fbrdc,[6733],False,-1,1right,6
62408e90eaa0f,30,ferdf,[5393],False,100,1left,6
62408e90eaa0f,37,fbrdf,[6774],False,-1,1left,6
62408e90eaa0f,37,fzrcf,[3317],False,0,1right,6
62408e90eaa0f,18,brcf,[5161],False,0,1right,6
62408e90eaa0f,19,brdc,[7418],False,0,1left,6
62408e90eaa0f,8,zrdf,[9032],False,0,1left,6
62408e90eaa0f,5,erdf,[3646],False,100,1right,6
62408e90eaa0f,35,fbrcf,[5046],False,-1,1left,6
62408e90eaa0f,38,fbrdc,[3741],False,100,1right,6
62408e90eaa0f,35,fbrdf,[4634],False,-1,1right,6
62408e90eaa0f,22,zrdc,[3670],False,100,1right,6
62408e90eaa0f,21,erdf,[3741],False,100,1right,6
62408e90eaa0f,20,zrcf,[5374],False,100,1right,6
62408e90eaa0f,31,fbrdf,[5661],False,-1,1left,6
62408e90eaa0f,32,fbrcf,[8291],False,-1,1right,6
62408e90eaa0f,38,fbrcf,[4745],False,-1,1right,6
62408e90eaa0f,32,fzrdc,[2711],False,0,1right,6
62408e90eaa0f,30,fzrdc,[6444],False,0,1right,6
62408e90eaa0f,32,fzrcf,[5292],False,100,1right,6
62408e90eaa0f,1,zrcf,[8565],False,1,1left,6
62408e90eaa0f,18,zrcf,[4806],False,0,1left,6
62408e90eaa0f,13,zrdf,[7449],False,100,1right,6
62408e90eaa0f,2,brdf,[5481],False,100,1right,6
62408e90eaa0f,28,fzrcf,[3847],False,0,1right,6
62408e90eaa0f,28,fbrdc,[4672],False,0,1left,6
62408e90eaa0f,23,ercf,[4200],False,100,1left,6
62408e90eaa0f,22,erdc,[5011],False,-1,1left,6
62408e90eaa0f,38,fzrdf,[4066],False,0,1right,6
62408e90eaa0f,31,ferdf,[4988],False,100,1right,6
62408e90eaa0f,34,fzrdf,[4420],False,0,1right,6
62408e90eaa0f,33,fzrdf,[5480],False,100,1left,6
62408e90eaa0f,7,ercf,[4178],False,100,1right,6
62408e90eaa0f,28,ferdc,[6243],False,-1,1left,6
62408e90eaa0f,3,brdc,[5805],False,0,1left,6
62408e90eaa0f,21,zrdf,[5610],False,100,1right,6
62408e90eaa0f,19,zrdc,[3249],False,0,1left,6
62408e90eaa0f,2,zrdf,[5207],False,100,1right,6
62408e90eaa0f,32,ferdf,[4895],False,-1,1right,6
62408e90eaa0f,29,fzrdf,[6730],False,0,1right,6
62408e90eaa0f,30,ferdc,[8400],False,100,1right,6
62408e90eaa0f,1,ercf,[4420],False,100,1right,6
62408e90eaa0f,17,erdc,[2511],False,-1,1right,6
62408e90eaa0f,25,erdc,[3398],False,100,1right,6
62408e90eaa0f,35,fzrdc,[2416],False,0,1right,6
62408e90eaa0f,28,fbrdf,[5092],False,88,1left,6
62408e90eaa0f,37,ferdc,[9753],False,100,1right,6
62408e90eaa0f,5,brdf,[4003],False,100,1right,6
62408e90eaa0f,29,fbrdc,[2650],False,0,1right,6
62408e90eaa0f,18,ercf,[6182],False,0,1right,6
62408e90eaa0f,23,zrcf,[6269],False,100,1right,6
62408e90eaa0f,35,fzrdf,[3813],False,0,1right,6
62408e90eaa0f,27,erdf,[4655],False,100,1right,6
62408e90eaa0f,36,fercf,[3686],False,100,1right,6
62408e90eaa0f,37,fbrdc,[4585],False,-1,1left,6
62408e90eaa0f,12,ercf,[5298],False,100,1left,6
62408e90eaa0f,8,erdf,[6570],False,0,1left,6
62408e90eaa0f,36,fzrdf,[3063],False,0,1right,6
62408e90eaa0f,3,zrdc,[2185],False,0,1left,6
62408e90eaa0f,26,brcf,[6440],False,0,1left,6
62408e90eaa0f,37,fercf,[5896],False,0,1left,6
62408e90eaa0f,31,ferdc,[3771],False,0,1right,6
62408e90eaa0f,35,ferdf,[4022],False,100,1right,6
62408e90eaa0f,15,brcf,[6413],False,0,1left,6
62408e90eaa0f,8,brdf,[4225],False,100,1right,6
62408e90eaa0f,29,ferdf,[5673],False,0,1left,6
62408e90eaa0f,32,fzrdf,[4497],False,100,1left,6
62408e90eaa0f,35,fzrcf,[2737],False,0,1right,6
62408e90eaa0f,11,zrdc,[4163],False,0,1left,6
62408e90eaa0f,33,fzrcf,[5189],False,100,1left,6
62408e90eaa0f,4,zrcf,[8620],False,100,1right,6
62408e90eaa0f,38,ferdf,[2738],False,0,1left,6
62408e90eaa0f,38,fercf,[6677],False,100,1right,6
62408e90eaa0f,32,fbrdf,[5397],False,100,1right,6
62408e90eaa0f,9,zrdc,[6370],False,100,1right,6
